1000,1500,2000,2500,3000,3500,4000
2.862845,8.307297,22.730833,46.392765,88.33495,160.793612,265.087002
2.215488,8.220711,23.114153,44.702343,85.435137,155.31683,269.064392
2.220399,8.346417,22.292942,45.683643,86.787435,156.177464,265.759922
2.21199,8.285462,22.253465,45.405076,85.835009,155.041605,270.889908
2.221446,8.22873,21.936549,45.703539,87.127057,154.372595,267.11143
2.228136,8.089162,22.1487,46.251418,85.739015,156.143786,267.805245
2.197733,8.423912,22.619449,46.483097,84.977164,154.051494,266.830412
2.209779,8.084511,22.414764,45.898603,83.453784,156.768702,268.765811
2.206314,8.13885,22.506232,45.408268,84.335758,159.844685,269.69037
2.202208,8.093553,22.140149,45.082859,83.475504,160.52971,268.159412
2.226231,8.124233,22.615886,44.728439,83.630406,156.981725,268.071556
2.484404,8.172803,22.564738,44.617245,83.596293,162.166756,269.803832
2.206381,8.095451,22.762902,44.65257,83.816632,157.997586,271.950069
2.511649,8.297541,22.703283,44.681437,83.120249,160.973718,273.525399
2.208724,8.175445,23.265503,44.555073,83.884459,158.989273,274.480661
2.233307,8.211516,22.848508,44.850331,83.349988,162.39543,273.823342
2.261161,8.144008,22.829555,44.718772,83.439644,158.5098,273.991002
2.225266,8.186636,22.414546,44.864618,83.737799,167.06788,275.963678
2.225223,8.540191,22.803437,45.033503,83.706848,162.12484,275.738314
2.202642,8.166031,22.863521,44.804059,83.79839,165.921603,277.071485
2.21389,8.231776,23.044769,44.856281,83.728037,167.041303,276.933075
2.229916,8.66429,22.532345,44.911847,83.650623,164.380207,276.465406
2.23516,8.352956,23.737662,44.603187,83.651228,164.41621,280.003656
2.273052,8.181199,22.490875,44.90931,83.603976,164.684268,279.708974
2.244305,8.368909,22.53402,44.820799,83.566986,166.756722,281.252249
2.226646,8.118566,22.500828,44.934559,83.893374,165.574626,280.677618
2.214317,8.09593,22.21725,44.73078,84.271883,164.199626,280.929698
2.229606,8.146398,22.043392,44.784172,84.017477,169.549933,281.380308
2.224599,8.322771,22.342528,44.832063,83.582482,166.4656,282.178569
2.225656,8.150904,22.646671,44.751879,84.038609,165.665289,281.679467
